06-22;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,11 David;Aleš Valič,Blaž Valič;ni STATISTOV
06-23;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,39 Tajnica;Valter Dragan,Vesna Ponorac;ni STATISTOV
06-24;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,23 Borut,200 pasaža standard (3);Gaber Trseglav,Matino Antunović,Miha Rodman;pasaža standard (3)
06-25;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;2 Lara,13 Nada,238 NADINA PACIENTKA;Gaja Filač,Aleksandra Balmazović;NADINA PACIENTKA
07-01;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;2 Lara,13 Nada,238 NADINA PACIENTKA;Gaja Filač,Aleksandra Balmazović;NADINA PACIENTKA
07-02;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,23 Borut,200 pasaža standard (3);Gaber Trseglav,Matino Antunović,Miha Rodman;pasaža standard (3)
07-03;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,39 Tajnica;Valter Dragan,Vesna Ponorac;ni STATISTOV
07-04;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
07-05;Lj/Nadino Stanovanje/Vhodna Veža;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
07-06;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
07-07;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,23 Borut,200 pasaža standard (3);Gaber Trseglav,Matino Antunović,Miha Rodman;pasaža standard (3)
07-08;Kemp/Janina Parcela/Pred Avtodomom;DAN-INT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
07-09;Lj/Nadino Stanovanje/Vhodna Veža;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
07-10;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
07-11;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
07-12;Lj/Pasaža;DAN-INT.;7 Frenk,23 Borut,200 pasaža standard (3);Gaber Trseglav,Miha Rodman;pasaža standard (3)
07-13;Kemp/Janina Parcela/Malo Stran;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
07-14;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
07-15;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
07-16;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,5 Saška,1000 Voziček,217 pasaža standard (3) - B;Gaber Trseglav,Matino Antunović,Mila Peršin;pasaža standard (3) - B
07-17;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
07-18;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,21 Mia,20 Petra;Matej Zemljič,Zala Djurić,Maja Zupan;ni STATISTOV
07-19;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,5 Saška,1000 Voziček,217 pasaža standard (3) - B;Gaber Trseglav,Matino Antunović,Mila Peršin;pasaža standard (3) - B
07-20;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
07-21;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
07-22;Lj/Markova Garsonjera/Kuhinja;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
07-23;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,217 pasaža standard (3) - B;Gaber Trseglav,Matino Antunović;pasaža standard (3) - B
07-24;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
07-25;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
08-01;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,23 Borut,228 LOKAL AA 4x 19.2.;Melani Mekicar,Miha Rodman;LOKAL AA 4x 19.2.
08-02;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,18PS Nina PS,206 KEMP STANDARD (7);Tanja Potočnik,Melani Mekicar;KEMP STANDARD (7)
08-03;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,12PS Jana PS,228 LOKAL AA 4x 19.2.;Melani Mekicar,Tanja Potočnik;LOKAL AA 4x 19.2.
08-04;Lj/Markova Garsonjera/Spalni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
08-05;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,4 Dino,228 LOKAL AA 4x 19.2.;Melani Mekicar,Matino Antunović;LOKAL AA 4x 19.2.
08-06;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
08-07;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;13 Nada,310 Mati,239 NAJSTNIŠKI SIN;Aleksandra Balmazović,Janja Petrič,Lev Repovš;NAJSTNIŠKI SIN
08-08;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,4 Dino,217 pasaža standard (3) - B;Gaber Trseglav,Matino Antunović;pasaža standard (3) - B
08-09;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
08-10;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,13 Nada,231 LOKAL A 1x 25.2.,232 PASAŽA B 3x 25.2.;Melani Mekicar,Aleksandra Balmazović;LOKAL A 1x 25.2.,PASAŽA B 3x 25.2.
08-11;Lj/Markova Garsonjera/Kuhinja;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
08-12;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
08-13;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,6 Meri,200 pasaža standard (3);Gaber Trseglav,Vesna Pernarčič;pasaža standard (3)
08-14;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;21 Mia,10 Julija;Zala Djurić,Sabina Kogovšek;ni STATISTOV
08-15;Lj/Nadino Stanovanje/Vhodna Veža;DAN-INT.;18 Nina,13 Nada;Melani Mekicar,Aleksandra Balmazović;ni STATISTOV
08-16;Kemp/Plaža Pod Barom;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
08-17;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,21 Mia,10 Julija;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
08-18;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,6 Meri,200 pasaža standard (3);Gaber Trseglav,Vesna Pernarčič;pasaža standard (3)
08-19;Kemp/Plaža Pod Barom;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
08-20;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia,10 Julija;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
08-21;Lj/Nadino Stanovanje/Kuhinja;NOČ-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
08-22;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
08-23;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,161OFF Stane Off;Aleš Valič,Bojan Maroševič;ni STATISTOV
08-24;Lj/Pečnikova Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
08-25;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,5 Saška,200 pasaža standard (3),1000 Voziček;Gaber Trseglav,Mila Peršin;pasaža standard (3)
09-01;Lj/Pečnikova Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
09-02;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,5 Saška,200 pasaža standard (3),1000 Voziček;Gaber Trseglav,Mila Peršin;pasaža standard (3)
09-03;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
09-04;Lj/Pasaža/Lokal;DAN-INT.;12 Jana,18 Nina,231 LOKAL A 1x 25.2.,232 PASAŽA B 3x 25.2.;Tanja Potočnik,Melani Mekicar;LOKAL A 1x 25.2.,PASAŽA B 3x 25.2.
09-05;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
09-06;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
09-07;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,14OFF Hrvoje Off,200 pasaža standard (3);Gaber Trseglav,Alen Šalinović;pasaža standard (3)
09-08;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
09-09;Lj/Nadino Stanovanje/Vhodna Veža;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
09-10;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;21 Mia,10 Julija;Zala Djurić,Sabina Kogovšek;ni STATISTOV
09-11;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,20 Petra;Matej Zemljič,Maja Zupan;ni STATISTOV
09-12;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
09-13;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;21 Mia,10 Julija;Zala Djurić,Sabina Kogovšek;ni STATISTOV
09-14;Kemp/Parcela Za Sanitarijami;DAN-EXT.;14 Hrvoje,4 Dino,206 KEMP STANDARD (7);Alen Šalinović,Matino Antunović;KEMP STANDARD (7)
09-15;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
09-16;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,20 Petra;Matej Zemljič,Maja Zupan;ni STATISTOV
09-17;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;21 Mia,10 Julija;Zala Djurić,Sabina Kogovšek;ni STATISTOV
09-18;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
09-19;Lj/Kozmetični Salon/Sprejemnica;DAN-INT.;7 Frenk,6 Meri,200 pasaža standard (3);Gaber Trseglav,Vesna Pernarčič;pasaža standard (3)
09-20;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,161 Stane;Aleš Valič,Bojan Maroševič;ni STATISTOV
09-21;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik,250 Operativec;Matija Rupel,Damjan M. Trbovc;ni STATISTOV
09-22;Lj/Kozmetični Salon/Sprejemnica;DAN-INT.;7 Frenk,6 Meri,200 pasaža standard (3);Gaber Trseglav,Vesna Pernarčič;pasaža standard (3)
09-23;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
09-24;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,21 Mia,10 Julija;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
09-25;Lj/Nadino Stanovanje/Spalnica;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
09-26;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,161 Stane;Aleš Valič,Bojan Maroševič;ni STATISTOV
09-27;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;250 Operativec;Damjan M. Trbovc;ni STATISTOV
10-01;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
10-02;Lj/Bistro Lotus;DAN-INT.;2 Lara,13 Nada,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Aleksandra Balmazović,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
10-03;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija,3OFF Edvard Off,161OFF Stane Off;Sabina Kogovšek,Aleš Valič,Bojan Maroševič;ni STATISTOV
10-04;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,161 Stane;Aleš Valič,Bojan Maroševič;ni STATISTOV
10-05;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
10-06;Lj/Kozmetični Salon;DAN-INT.;5 Saška,6 Meri,200 pasaža standard (3),1000 Voziček;Mila Peršin,Vesna Pernarčič;pasaža standard (3)
10-07;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,13 Nada,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Zala Djurić,Aleksandra Balmazović,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
10-08;Lj/Kozmetični Salon;DAN-INT.;5 Saška,6 Meri,200 pasaža standard (3),1000 Voziček;Mila Peršin,Vesna Pernarčič;pasaža standard (3)
10-09;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT;ni likov;ni igralcev;ni STATISTOV
10-10;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,13 Nada,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Zala Djurić,Aleksandra Balmazović,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
10-11;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
10-12;Lj/Dolenčevo Stanovanje/Kabinet;NOČ-INT.;ni likov;ni igralcev;ni STATISTOV
10-13;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,13 Nada,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Zala Djurić,Aleksandra Balmazović,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
10-14;Lj/Kovačeva Mesnica/Zadnji Del;DAN-INT.;5 Saška,4PS Dino PS,1000 Voziček;Mila Peršin,Matino Antunović;ni STATISTOV
10-15;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino,5PS Saška PS;Alen Šalinović,Matino Antunović,Mila Peršin;ni STATISTOV
10-16;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
10-17;Lj/Bistro Lotus;DAN-INT.;1 Mark,21 Mia,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Matej Zemljič,Zala Djurić,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
10-18;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
10-19;Kemp/Recepcija;DAN-INT.;14 Hrvoje,12 Jana;Alen Šalinović,Tanja Potočnik;ni STATISTOV
10-20;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,5 Saška,200 pasaža standard (3),1000 Voziček;Gaber Trseglav,Mila Peršin;pasaža standard (3)
10-21;Lj/Pasaža;DAN-INT.;7 Frenk,5 Saška,6 Meri,200 pasaža standard (3);Gaber Trseglav,Mila Peršin,Vesna Pernarčič;pasaža standard (3)
10-22;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
10-23;Lj/Pasaža/Lokal;DAN-INT.;6 Meri,23 Borut,210 LOKAL STANDARD (4);Vesna Pernarčič,Miha Rodman;LOKAL STANDARD (4)
10-23A;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT;161 Stane,250 Operativec;Bojan Maroševič,Damjan M. Trbovc;ni STATISTOV
10-24;Lj/Kozmetični Salon/Sprejemnica;NOČ-INT.;6 Meri;Vesna Pernarčič;ni STATISTOV
10-25;Lj/Nadino Stanovanje/Dnevni Del;NOČ-INT.;2 Lara;Gaja Filač;ni STATISTOV
10-25A;Lj/Dolenčevo Stanovanje/Kabinet;NOČ-INT.;161 Stane,250 Operativec;Bojan Maroševič,Damjan M. Trbovc;ni STATISTOV
10-26;Lj/Vila/Vhodna Veža s Stopniščem;NOČ-INT.;1 Mark,21 Mia,10 Julija,19 Bb;Matej Zemljič,Zala Djurić,Sabina Kogovšek,Valter Dragan;ni STATISTOV
10-27;Lj/Dolenčevo Stanovanje/Kabinet;NOČ-INT.;161 Stane,252 Erika;Bojan Maroševič,Bernarda Oman;ni STATISTOV
11-01;Lj/Vila/Vhodna Veža s Stopniščem;NOČ-INT.;1 Mark,21 Mia,10 Julija,19 Bb;Matej Zemljič,Zala Djurić,Sabina Kogovšek,Valter Dragan;ni STATISTOV
11-02;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT.;161 Stane,252 Erika;Bojan Maroševič,Bernarda Oman;ni STATISTOV
11-03;Lj/Vila/Vhodna Veža s Stopniščem;NOČ-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
11-04;Lj/Markova Garsonjera/Spalni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
11-05;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT.;161 Stane,252 Erika,313 Doktor Lipovec,314 Zdravnik;Bojan Maroševič,Bernarda Oman,Miran Šribar,Žiga Čemernik;ni STATISTOV
11-06;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;14 Hrvoje,3 Edvard;Alen Šalinović,Aleš Valič;ni STATISTOV
11-07;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija,251 Roman;Sabina Kogovšek,Uroš Smolej;ni STATISTOV
11-08;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
11-09;Kemp/Potapljaški Klub/Skladišče opreme;DAN-INT./EXT.;14 Hrvoje,4 Dino,315 Mladenka 1,316 Mladenka 2,206 KEMP STANDARD (7);Alen Šalinović,Matino Antunović;KEMP STANDARD (7)
11-10;Lj/Kozmetični Salon/Sprejemnica;DAN-INT.;6 Meri,317 Stranka kozmetičnega salona 2,200 pasaža standard (3);Vesna Pernarčič,Sanja Gorše;pasaža standard (3)
11-11;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
11-12;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,319 Stranka lokala 2,320 Stranka lokala 3,318 Stranka lokala 1,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Ana Bukovac,Neli Lenček,Mojca Bitenc;LOKAL STANDARD (4)
11-13;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;14 Hrvoje,206 KEMP STANDARD (7);Alen Šalinović;KEMP STANDARD (7)
11-14;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,10 Julija,11 David;Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
11-15;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,319 Stranka lokala 2,320 Stranka lokala 3,318 Stranka lokala 1,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Ana Bukovac,Neli Lenček,Mojca Bitenc;LOKAL STANDARD (4)
11-16;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
11-17;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,10 Julija,11 David;Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
11-18;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,319 Stranka lokala 2,320 Stranka lokala 3,318 Stranka lokala 1,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Ana Bukovac,Neli Lenček,Mojca Bitenc;LOKAL STANDARD (4)
11-19;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
11-20;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,252 Erika;Aleš Valič,Bernarda Oman;ni STATISTOV
11-21;Lj/Kozmetični Salon/Sprejemnica;DAN-INT.;6 Meri,23 Borut,200 pasaža standard (3);Vesna Pernarčič,Miha Rodman;pasaža standard (3)
11-22;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
11-23;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,252 Erika;Aleš Valič,Bernarda Oman;ni STATISTOV
11-24;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,5 Saška,6 Meri,200 pasaža standard (3),1000 Voziček;Gaber Trseglav,Mila Peršin,Vesna Pernarčič;pasaža standard (3)
11-25;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
12-01;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
12-02;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard;Aleš Valič;ni STATISTOV
12-03;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,21 Mia,20 Petra;Matej Zemljič,Zala Djurić,Maja Zupan;ni STATISTOV
12-04;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
12-05;Lj/Edvardovo Stanovanje/Kuhinja;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
12-06;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,253 Žan,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Domen Novak;LOKAL STANDARD (4)
12-07;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
12-08;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
12-09;Lj/Pečnikova Pisarna;NOČ-INT.;15 Pečnik,250 Operativec;Matija Rupel,Damjan M. Trbovc;ni STATISTOV
12-10;Lj/Nadino Stanovanje/Kuhinja;NOČ-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
12-11;Lj/Markova Garsonjera/Spalni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
12-12;Kemp/Parcela za sanitarijami/Dinov šotor;DAN-INT./EXT.;4 Dino,206 KEMP STANDARD (7);Matino Antunović;KEMP STANDARD (7)
12-13;Lj/Markova Garsonjera/Kuhinja;DAN-INT.;1 Mark,21 Mia,10 Julija;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
12-14;Lj/Pasaža/Pred mesnico;DAN-INT.;7 Frenk,6 Meri,232 PASAŽA B 3x 25.2.;Gaber Trseglav,Vesna Pernarčič;PASAŽA B 3x 25.2.
12-15;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
12-16;Lj/Markova Garsonjera/Kuhinja;DAN-INT.;1 Mark,21 Mia,10 Julija;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
12-17;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,7 Frenk,18 Nina,321 Klošar,210 LOKAL STANDARD (4);Gaja Filač,Gaber Trseglav,Melani Mekicar,Darc Erdeljc;LOKAL STANDARD (4)
12-18;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194OFF Črt Off,13PS Nada PS,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina,Aleksandra Balmazović;KEMP STANDARD (7)
12-19;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;13 Nada,12PS Jana PS;Aleksandra Balmazović,Tanja Potočnik;ni STATISTOV
12-20;Lj/Kovačeva Mesnica;DAN-INT.;7 Frenk,5 Saška,200 pasaža standard (3),1000 Voziček;Gaber Trseglav,Mila Peršin;pasaža standard (3)
12-21;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,321 Klošar,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Darc Erdeljc;LOKAL STANDARD (4)
12-22;Kemp/Recepcija;DAN-INT.;14 Hrvoje,12 Jana,6 Meri;Alen Šalinović,Tanja Potočnik,Vesna Pernarčič;ni STATISTOV
12-23;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,321 Klošar,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Darc Erdeljc;LOKAL STANDARD (4)
12-24;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
12-25;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
12-26;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;250 Operativec,252 Erika;Damjan M. Trbovc,Bernarda Oman;ni STATISTOV
12-27;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark,321 Klošar;Gaja Filač,Matej Zemljič,Darc Erdeljc;ni STATISTOV
13-01;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark,321 Klošar;Gaja Filač,Matej Zemljič,Darc Erdeljc;ni STATISTOV
